invoice_code,amount,due_date
fac30446-3fb2-42a8-9e99-9e33a2327e9b,512,2022-11-07
fe0716ee-e1d0-4d19-947e-eece01c56023,718,2022-10-22
1ffe1d86-1e01-41d6-b126-6dfeba4af70a,837,2022-11-01
75b491c1-837c-4cc3-bd63-9e55f0c50416,2199,2022-11-30
53df7092-fc53-4371-83c8-1d3c99ce2471,791,2022-11-02
2c2c7fee-51d0-4cf8-9558-25ce5df87900,2075,2022-10-28
e7a851f6-2fed-4ac7-9738-a1ca9bf817c2,1240,2022-10-23
45a263f0-4448-430d-be09-733111b77441,505,2022-11-17
634885b7-6972-44eb-a0ee-670de611eebf,336,2022-11-25
56f8108a-9401-426a-bf32-45fd160a08f5,1594,2022-11-09
9a599759-3308-4792-bf56-b1ec2fd5f785,156,2022-11-20
26a8db83-7bf9-4785-a645-a2074b928eb8,1304,2022-11-10
541aa7e8-0e7e-4b7d-b398-faf6e9b94aa4,679,2022-11-10
9a8aca3f-df2d-4561-8350-2c87087b82ff,149,2022-11-25
12a2f3a8-1e58-4071-9d70-e228eab35d7e,2287,2022-11-16
0ee92db9-1760-47f8-8ad9-a6c5ceb59ba8,2474,2022-11-27
3c162859-b466-41af-a774-d77c86650d91,961,2022-10-25
9e681b82-2654-49dd-ab5c-28fcc7ca4c1c,865,2022-10-29
4a41224d-8fea-49d4-b204-bb51e31968a4,2462,2022-11-01
ffecc325-170f-48ad-83c8-8bca3909459e,1923,2022-11-29
f1ef37c0-2ab1-47f2-9131-fd52be8b74d4,1275,2022-11-02
252f40d6-48dd-433f-8cdd-5549465565e5,1290,2022-11-20
65a2a8bc-8ca5-408a-bcd2-2ecbb9ad69d1,1069,2022-11-29
c0b88a0e-3c61-4868-848a-2ba3d109aec2,812,2022-12-04
6d1b44fe-50ba-430a-b0f5-b3562fb9b9b4,2169,2022-10-22
2cdd04d1-55d1-4980-8821-b3f26a83a29c,1401,2022-12-04
88cfd8de-496b-438d-9c01-b053feea6c27,2372,2022-11-11
3e1f83c1-9e76-4fdd-86dc-125215274364,1964,2022-10-23
2d0af411-247d-4b06-b273-a31eb1124d6e,1764,2022-11-29
8d28b0e7-2e95-4159-afe4-0acd89e97784,1929,2022-11-21
d43060d3-1f78-46bf-b837-e5ca3ca5f0dc,552,2022-11-28
539e9ab4-9a5f-4003-9255-9dbab8896ee3,703,2022-10-25
b095cac6-8dd8-41f3-8127-a0327f9fb525,679,2022-11-29
6427e237-51fc-4ba1-b1d1-5ee7a8f6d4e9,2094,2022-12-04
cf9007cd-f31d-4a77-9bbe-6106132c0daf,737,2022-11-12
7fbca7c5-ec8d-401e-b729-c7f29da987d0,1034,2022-11-26
9480e5d5-3329-47a4-9dc7-a35cbb5ecb23,1526,2022-11-20
4821c449-4873-484f-bc9d-ad1d75ae8079,791,2022-11-13
0936c8e6-0cf1-4759-9715-79f961498904,463,2022-10-23
f5b837c9-f38d-4509-ab30-3cabdfd546f8,570,2022-10-28
50a2e277-1058-447a-9bf6-dc32fa17160a,886,2022-11-08
e7d3bc13-6a0e-412c-917a-e8881505837e,352,2022-10-25
88cc2fc4-b724-4cfb-ac35-ec21e808ea2c,967,2022-12-03
9200f67c-fb70-4468-9262-b497d000cee9,1867,2022-11-11
1558eb45-6302-487d-a24e-a647b1f8145a,1203,2022-11-14
aa1362fc-6012-45c3-ab6c-848da507c52d,2014,2022-10-31
93b044ba-d2d9-4c5f-8ff1-577fc4ad02d1,1831,2022-11-28
5f4ad623-8fc0-4b66-8553-f3a2444d646c,826,2022-11-10
828bda8d-7b57-4b23-bcb7-1658f5ce38b0,708,2022-11-27
9f365adb-b4a0-4ba2-91b2-881222fb3c72,1277,2022-11-16
e3b919f6-2d22-4867-bbfe-76924357d439,882,2022-11-20
9c0ca15b-303f-4d08-9c23-bc68c8f1edb8,588,2022-10-24
70184d4a-9a07-4129-b947-002ae2cc7a4e,797,2022-10-29
adb5d2f0-f6c8-4139-b29b-1bcbc2e852e4,2190,2022-11-12
539b6d8e-3212-49f6-b85d-d5798e5d0ba0,846,2022-12-03
18733f35-52f1-49fe-b71a-e01a6dc8c3e3,2202,2022-10-29
aabfdd31-791b-499f-be11-93d940e95dcb,594,2022-11-17
c68406cf-ec88-4e7f-88c2-ffba60102688,1915,2022-11-26
fd163102-113b-48a0-ac1e-c6ff178ba285,2385,2022-10-26
a1420a57-c872-4eb5-991a-2a23c079a267,2050,2022-11-07
e6a2cbdf-7bbb-4d63-8135-1d7f88dec6af,1052,2022-11-05
ef0c567b-5f3a-448d-8eac-e9ca8d5ba3f3,1667,2022-11-03
2357f2a7-12f0-4025-98ae-8d69dd42cfdc,168,2022-10-31
aa2a8b3f-a633-41a3-8db0-596044944676,1175,2022-11-03
d756004f-4232-498f-8961-bd18e853bb48,1493,2022-11-05
0a2a9d35-683a-4644-89df-af88c0ff5060,1667,2022-11-16
bd1a9b1c-bd80-469c-ac11-b4836662678b,410,2022-11-09
fbfdd109-cab4-4da4-bef9-ded7891acd21,1641,2022-12-02
e1cdc79d-e42d-4056-a00e-a58dbdafc824,980,2022-12-01
2e3f96d9-ad73-4e1d-8091-857746ff18b3,725,2022-10-31
5ad5b28d-921b-4630-969f-2b124bb060c9,535,2022-10-25
ef8b3abc-cd72-46ed-b48d-af1b107c1f1b,1051,2022-11-16
972e4c13-ba9c-4d9c-90bd-aa8e8e98e239,431,2022-11-13
7964a3d0-1d69-4450-b832-33233f659afe,1384,2022-11-08
ddacd004-de39-4213-b4fc-bf8a81e597f2,278,2022-11-06
cdf2a1eb-68a4-4bda-a8da-cd647833e1c6,155,2022-11-17
8126ef79-ab08-4f9e-b909-73427aa477c7,745,2022-10-27
5738bd48-7b9d-48f3-9593-aeea42b1a814,1203,2022-11-02
e194ec56-bc47-4c75-80ec-8b5d55c4ffe2,789,2022-11-13
389dbac5-f93e-4df7-a337-f48f01cdfc6a,1901,2022-12-03
a902cc6c-f35e-40db-928c-572ce847d3c0,1034,2022-11-15
e04c6104-9ad9-40e2-bbb3-f271536b7b6a,705,2022-11-05
aecd59a5-a8d8-41de-be2e-1d781d0cd913,1050,2022-11-16
8827d6b1-4a6f-40e6-a087-144bddff5db3,1596,2022-12-02
36538521-6fa3-40ad-8441-0af759c6ecb2,2471,2022-10-21
2e15f5a0-f3df-4f3d-9029-15a5631bd378,912,2022-10-31
d0ec5054-2645-46dd-be91-979888f9774c,1270,2022-11-08
fe145437-2f37-4ffd-9f4a-30867898b96e,101,2022-11-20
301adfff-c5e8-413c-b8ac-da041da9582d,802,2022-11-05
f17706d6-ebf4-422f-8ab7-59992cd5896e,1234,2022-11-12
35e58a6c-e156-44a1-9651-a8d75a842add,1165,2022-11-20
576949c4-6fb6-4782-8954-2b28ef618c1f,2291,2022-11-03
fac0c7b6-4b4f-4e4f-803b-82641e86d988,138,2022-12-04
44519354-f679-458f-96e0-e86f84ecf2d2,1434,2022-10-26
331f4523-3916-4b3b-a8d0-16c08d35a5f1,996,2022-11-02
802f03ab-97e9-40c7-bfce-800e2733677b,544,2022-10-28
3a9b6dbb-7bcd-4703-aed7-2bb2530c1565,607,2022-10-31
bed716ef-8cb5-44c2-b4cb-cdcb549332fc,1401,2022-11-10
7901b017-c4a5-44ae-bb9f-d3ac6b3a1b7c,1674,2022-10-30
b69b16b2-1a29-40af-9d09-03a843ee587d,420,2022-11-28
3d1a5547-a7d6-411b-8d8a-3f799249e12d,2292,2022-11-10
fda5a100-a00c-469a-832c-8a6d817ff557,1616,2022-11-08
a239ea63-98a8-4e21-98cd-909e63792c1c,806,2022-11-26
66c0a3f4-935e-4dbe-a687-119851ccc377,2341,2022-10-28
bb6aa06b-d155-49d3-b740-7b47c1e67020,1941,2022-11-10
e823834c-e5df-49ef-8fcc-89e8e20759f3,757,2022-11-26
01bdede0-7ca5-428f-948f-9673dbd56e3c,236,2022-11-24
49382a0b-571f-4250-845a-69b9bcd6d691,1858,2022-11-02
aeed621c-3393-416c-a1cc-6ed28179d5cc,471,2022-11-26
6faf766f-a055-428e-9a7a-47dccca6c623,607,2022-11-20
cfc2eb47-701a-4fa7-82f5-c707c41e1800,1408,2022-11-03
48fc28ee-20a6-48f7-bd38-75e7ed4fc41b,1876,2022-12-04
75d48a17-dbe6-4dfd-ba95-495966d840ec,421,2022-11-02
098d2956-dfb2-4e58-9053-f0b3d47f7247,554,2022-10-24
1784624e-5237-4b90-85ca-ee25b5a2884b,920,2022-11-08
75cbab11-b3b0-4b07-8ba2-69aa904093ec,462,2022-10-24
6951a77e-d6eb-47e0-852a-c92ce9bbb93a,109,2022-10-29
5cbf3723-91a6-4629-ba5d-c091298d810a,2471,2022-12-03
ffae937e-4697-4a7f-9bc2-3b477c982a4b,1418,2022-11-06
e10d6aaf-af11-44ee-9b0f-a7998cf4ff20,1521,2022-11-15
a711bf28-161a-4cde-9026-5bca2a9cdb5a,1254,2022-11-10
7259f4fe-0dde-43e3-ba6d-11cc521df60e,1272,2022-11-22
e46dc77d-1cc4-491b-ba3c-40938f5bfba9,335,2022-11-21
ce3e1da2-7baf-4795-bc80-ec07c66c6cb9,1099,2022-11-20
69fbdb87-84c5-4b16-a076-7cf806842038,1543,2022-11-07
69eed6bd-7e8d-4129-adc7-2ccbd5257948,1142,2022-11-11
8eb9a47a-c990-48f1-8fc6-deafb18424bd,1598,2022-11-11
82ffd4fe-335e-4b68-9fa4-9c86e6ad2128,1674,2022-11-20
ba6d906d-0e7f-4790-8ad5-71126c33eb9a,719,2022-11-17
9d71cd63-c9ac-4bdb-981a-78c70ed3e956,1946,2022-12-03
3f485060-a15f-4bff-b322-bb28c9a93c42,1966,2022-11-20
21f190cb-a4e4-4049-95c7-0400d4a95d8c,1824,2022-12-03
6d6fb72a-af58-4d85-92bf-b0f8de64435e,619,2022-11-21
e7a3e80c-75d1-4a62-8a1c-9d817eb06b3a,65,2022-11-04
f233edc4-d2c6-4421-93f9-c6393ba3c729,2500,2022-12-04
481c5462-b9f1-47b9-bab0-606b71447e97,535,2022-11-08
2d46da80-1499-41ab-b493-8c009402471f,2313,2022-10-31
cd0ccdc3-fe88-4e8f-986e-202b671a9fb2,425,2022-11-30
7aa47a63-c07a-4588-a4b3-d2010a70d749,2364,2022-11-14
c1c44f8d-dbfb-43ea-a358-89d335282142,1624,2022-10-28
64d239c9-13f0-40fb-9aea-224eb6242825,1451,2022-11-13
2d0019d4-2e87-4c84-8cf7-28469aba4ef9,2290,2022-11-07
9bd57a3a-134b-4bf8-b0d3-7c2686e73996,825,2022-11-15
3d65ec94-935f-44f6-9bf1-e0bd2b033638,876,2022-11-24
87599a15-c465-4186-a4be-a3dbdd7f3d38,1423,2022-12-02
22165999-9a7b-49d9-9a3e-7287ea0f16b9,1220,2022-10-30
d0ace5ac-615c-460b-a34e-89bc5055f282,1813,2022-11-18
6ba9adaa-3a93-4554-abb4-ae08a43d8fe8,1756,2022-12-03
3cdf9023-a6e2-407f-8aa8-96269e174039,369,2022-11-10
8d224728-5f90-4aca-a7ac-74e529f7e0be,1755,2022-11-06
5368fb0f-3af8-4abd-b6d6-35f565d9d122,1177,2022-11-15
d9dda07e-8cc7-437f-a5c9-81ba659e6552,979,2022-11-13
05dfeb90-2843-4f24-9d95-c29e973501fe,296,2022-11-23
07bb656a-eeee-4f20-89e1-c7cb3a2a0c6c,1244,2022-11-24
1b3e5b68-5b7b-471e-8cd4-6cf11e18d0b1,2171,2022-11-03
4cf4f5fc-6504-48fb-a77a-9f1d571c6c21,835,2022-11-21
d1ce08bd-a4e8-4777-8cfb-1b7ca7682be5,897,2022-11-05
4efb038a-1459-4134-a58d-df7bae7302d3,2268,2022-11-12
d6756edc-a641-4f63-ab73-1c50c5047318,415,2022-10-24
192e1cb8-0dac-40d1-9969-b00cdcf2c5ed,308,2022-11-20
ae60b3e5-a8d8-4422-85a7-e7f22ff4464f,505,2022-11-05
9af0ce50-4996-478e-a4f9-0648db7e2c8e,458,2022-11-21
a2868100-1a9b-46a6-95c7-3d89d92e4978,958,2022-10-25
b658dccd-83bc-4acf-853e-b04def67281e,1017,2022-11-18
b6ce157b-7d4c-4d22-8b42-5dd4c98e29fb,588,2022-11-05
d1331740-7d2a-4ee2-aca1-1122d94f8ac4,713,2022-10-31
6d22819a-4de5-477c-b8df-07390644ef0d,2290,2022-10-25
0657cf6f-bfd1-4315-ad2b-fe454de4264b,480,2022-11-29
656dd002-6085-4018-9a40-91ea19c8ccfb,2438,2022-11-20
f6b97e68-7ef0-432b-818b-10321bb9fe8b,1973,2022-12-03
54b5e7fa-a860-43be-95b9-13380d58a78d,213,2022-11-09
1ea22201-d24c-4614-883b-5e3529a0e25b,1531,2022-11-10
e6f4354a-6dbd-4392-8f2d-4b79c2bfcd43,1520,2022-10-21
25f4e9e7-d627-4c68-bb2a-2cb5883ecb60,1908,2022-10-23
75b1ea79-61d1-43b6-9156-1b0207f3a40f,1861,2022-11-14
5b95ce9b-ef13-498b-a3a3-557e71e8bfab,2146,2022-11-07
925ef51e-7c41-42be-abd9-b9099a28c993,1284,2022-10-27
07929455-ed38-4aef-aefd-bf884921ad4a,1201,2022-11-16
52893c7a-16f9-4777-a9ac-1d847cd620cc,1829,2022-10-28
399c845d-5530-4731-928e-cede92cc1e02,745,2022-11-22
ba927d9d-e650-4f04-930a-929e97f248bd,1814,2022-11-02
9dd9d8d5-efc3-41f1-8854-c3933387638e,1829,2022-10-31
c4a9afdf-6bf1-47d3-a9f2-30a115c9d06b,1891,2022-11-24
1fd2b204-5cea-499f-b902-4318f7a51fec,657,2022-11-07
97a17aa9-6716-4c89-8e5a-58eddca67d8f,1591,2022-11-09
755f2c86-ca1d-45da-bf28-5ce766616072,987,2022-10-27
61d4c72b-244d-47f3-9a35-642db7bb9105,1207,2022-11-10
b6973794-dc2e-4ec6-9c0b-6b70dd0dfb25,63,2022-10-27
9e20d369-fb8d-4f79-991a-2fba5ea582d0,1733,2022-11-28
910567bb-df5a-4db6-8d77-6a0ef725069f,2425,2022-10-27
9fc5931b-957f-4e3f-af63-a54ff2262cb3,702,2022-10-31
01ad71be-a5e9-4b40-8b66-06e154734d27,2398,2022-10-24
f1a4d1a1-036b-4c68-9a77-2e304c7216dc,402,2022-10-22
e6df2e4a-8960-4458-91d8-53674da5ed9f,1800,2022-10-28
d3fb1586-ce8c-4de7-9656-57539786e133,1533,2022-11-14
ce8f4179-caa5-424d-8090-98bdc7a7949c,1406,2022-11-29
7751bda1-8d97-45d0-96a6-25c67fa3e121,2404,2022-10-25
4cd4c026-8ec2-4b97-8436-93f7afc15eb7,349,2022-11-22
9b2cbc57-cb69-40f9-89de-edff6bb8f825,187,2022-11-17
1d4ba780-7010-457d-840f-f6d85a16e427,2259,2022-10-24
e98522cf-e0ed-4a42-ad60-4ca45d727450,2269,2022-10-31
37cdfa95-05d2-4e0a-be74-eed0234b8d33,2126,2022-11-17
72390d15-9fe6-4ea7-b8a3-eabf61ee600c,1224,2022-11-22
d71cc914-d66c-4627-b589-87bd179c4418,154,2022-11-26
cccbff01-dc20-43b3-a5b1-c4559806489f,2417,2022-11-04
f6d38cd4-6e51-43c2-99e3-f4e896c93ebe,982,2022-11-20
cec574b2-5f90-48d9-9ae4-d20b9fef9c35,1990,2022-11-09
884dbca0-403f-43a4-a8e3-41172b6ecff6,2293,2022-11-18
4c8a7f1d-7945-43de-87fb-9b6ac439f4eb,2025,2022-11-29
9ba0fb87-1396-4022-9f85-cce1b263cd3d,1594,2022-11-18
9e2fbb7d-d780-4cc1-ae8d-12418c767f47,2490,2022-11-12
e14dbefa-10e5-42c2-97f7-32654e94d04c,319,2022-11-21
d3915ebf-a584-4f2b-a13f-94e9e10687e1,1443,2022-11-29
068aa5fa-5a78-4817-87d0-54500af9af69,53,2022-10-23
7ac5c53a-4389-45e6-bffb-619f1450e658,583,2022-10-21
c04c4760-df2d-48c2-90d4-a79e59c77a23,2268,2022-11-21
95f67c64-778a-4646-a865-34b678049f24,1295,2022-11-18
95556b30-7633-4dd8-906d-2dff66d4647d,1349,2022-11-02
42244529-70e5-42cb-8c17-c467093d43e5,2190,2022-10-28
5113b482-7962-4757-b676-611bd90e767d,1769,2022-10-23
a54db830-c5a3-4028-84b4-9a84ecf84d97,1377,2022-11-28
f75ec055-a238-472e-b1ab-2510291abb61,2467,2022-11-28
0d9d74d8-0fcb-4227-8ca8-a6546a9f30a9,2319,2022-11-09
4ba09715-93e6-42a7-81b3-deb93e4baee8,2358,2022-11-30
e96fe41b-b0b9-4fe6-8a3f-fa7e34e4ae58,1041,2022-11-25
486450e6-3457-44de-a408-a5ceb9daf0be,1705,2022-11-04
d0d2ba50-846a-4045-9164-29cfd0b48769,2153,2022-12-01
f1fe791b-6b3e-473b-8c2a-f9b730d88d39,2030,2022-10-21
e28619d3-aef5-4371-95d5-4c41c925df8d,474,2022-10-24
6c9480bd-4797-4872-aad7-60a59dbdd3df,1124,2022-10-24
26f8db39-de65-4193-9be9-5e0002c72799,974,2022-11-10
5b0fcb20-bfad-4531-b6aa-a1898ef8f75a,904,2022-11-06
e403b44d-0ae3-469b-9ab1-0d7a8b0db666,1481,2022-11-29
370d2a1f-b07e-4ff5-86e1-0a7caf9e2901,1415,2022-11-12
fdd7f7ab-cccb-46fa-afe6-e4aa373eb83a,2174,2022-11-12
d9489214-f417-40c9-a79f-683b54076330,1746,2022-11-03
f5961dee-f2d3-4e48-904d-0ed84612f504,1626,2022-11-28
41806363-dff9-4aa5-855b-e1856b395114,1205,2022-11-23
29420300-f370-4134-bccb-d79f80ed546a,1073,2022-11-11
2ee42d13-5416-4564-9368-6a1f0b7dcb7c,2019,2022-11-26
11d0bcf9-3a59-4773-96b2-b4b9e8549c36,1006,2022-10-26
ad63d51a-99f6-4306-ac20-301b24e92fab,1761,2022-11-25
c56a4007-7a2c-42e0-b885-65ae02f25a05,1250,2022-10-27
3480bb3b-79bd-4720-b1fe-36a37b529ac3,1800,2022-11-26
a05c1d41-6e8c-42f6-89a3-71eda333f4e7,1653,2022-10-27
bceaaa3b-6464-4a92-8f29-114f996fc4bf,1558,2022-11-14
093fbca5-e74e-4f5a-a198-a26d073a1548,1595,2022-10-24
a4f64c46-9672-4882-8a6a-db922ab18660,1901,2022-11-21
0fac1d68-c5bd-458b-a0e9-f7f5fab136f7,1486,2022-11-10
2ba55281-888c-4231-ad88-1009b03655ff,784,2022-11-21
923c6bc8-1899-42f4-b40a-477348cae930,2191,2022-10-29
fd9b4010-0227-4b30-8406-fe59338497d1,555,2022-10-30
5cce64a6-977d-4753-bc33-c1fd06ead2df,1320,2022-11-27
58a86ace-5363-41b3-b774-d49b53c42f76,1809,2022-10-27
70615a0d-57f0-47c3-9931-44d837fcf193,1311,2022-10-23
83f2a184-8a74-448e-97b6-b6c47d06d81d,186,2022-11-28
3ebee9e7-3a1e-4df8-ab63-a7812eb32622,1636,2022-11-08
577121d9-07c2-43df-9e6f-bb60c439bbb3,329,2022-11-08
d25a3284-c1e5-4625-933e-6709e69ce617,803,2022-11-28
54992485-9789-41e0-b841-592ebae58a19,1683,2022-11-06
42ac8500-14f2-446b-8f2d-10ac6cdd2132,993,2022-10-26
28df9a20-289c-4666-9944-3abb98ab1b99,1880,2022-11-02
d12ee293-3716-47ea-9994-4bfe00444082,1523,2022-11-26
23409e04-7ca5-44a0-9829-f82bfe66eebf,333,2022-12-04
9379a60e-5a6d-479d-b3b3-c83fc43d7bcf,800,2022-12-02
fe2518ba-e90e-4810-9ff4-7e462f20c09c,814,2022-11-01
f65aa844-500c-47f3-9cb5-37932e99df99,1397,2022-10-23
7857336a-9321-4b47-ab69-497faac529a3,126,2022-12-01
1fe8fb4b-728e-4614-8c62-10fa2147c047,2048,2022-11-02
18955748-d061-44c0-bd29-a2adaafcc2bf,836,2022-11-09
37ea3951-8b21-4e8d-9550-b6a80a48332b,317,2022-11-16
cb49da86-bbcd-4898-8b24-387130492969,249,2022-11-18
e26fc84c-3d3c-46d7-8f43-b14e0d94592f,993,2022-10-26
27c3e176-8ed3-4dac-9d78-32d0f0c69fe3,2465,2022-11-26
373a1fd9-bb47-4a02-87c2-95fd71f2f70b,1142,2022-10-23
71033e6d-04de-46ce-8c2e-63f3c544ae23,1610,2022-11-24
9dd65561-92be-4466-baa8-641a5cd06f83,1402,2022-11-07
b1519f50-b617-4b40-a308-98aa28f9d0a8,1415,2022-11-20
af79171c-a305-4138-9abd-ed35b71c3814,586,2022-11-21
507db6c2-2edb-453b-a933-c102e676ee40,2240,2022-11-19
4451a9e3-e73e-48e0-b5f6-b2185029f1ed,1805,2022-11-23
32ced6d1-3c13-449b-9ef0-df5f83cbc67f,222,2022-11-01
d7a900c9-4c8d-4698-9724-20f993c419b0,2015,2022-12-01
63297d3a-9d14-4bc5-ab58-1b62274caed6,2038,2022-11-10
1486cea3-13d4-4946-898e-e7f6f94d23cc,1394,2022-11-17
2d93a4f2-1453-40e1-9e5f-4d444eeeaddf,971,2022-11-27
f584f3c6-d35e-46a4-879f-e404e877db5c,1220,2022-11-28
b5befa85-a752-4b00-960e-7a1ccd619c88,1858,2022-10-27
a7e7ee30-72ab-46c8-bc8e-cb7e6eae51cb,1146,2022-11-11
e5b5ca1d-e9a5-402d-8efe-8eb073ba535c,1411,2022-11-24
344cf9a5-f70d-4daf-97b6-2dc6e2b8190c,2435,2022-10-21
09d245b6-e232-4c3b-91f2-fb5117a3f56f,1325,2022-10-24
de774626-c260-4772-a01e-c414503c008b,577,2022-11-11
ae67c643-30a8-4fe2-aeec-9cc044bdfc74,1821,2022-11-01
5a1d3b5d-f8c5-48b9-8daa-478284857d16,2216,2022-11-08
08beb7ca-026d-4f82-b10d-544decb74aa3,1707,2022-11-11
24bf6fea-8d72-4bec-a02a-dec2a2d0e9b7,1151,2022-10-25
ea6601f5-340d-4a08-96ee-3a9a30abfe89,1116,2022-11-07
977f3be2-bd21-403b-bed0-c8820abb654d,2139,2022-11-16
cd02c7b2-14fb-48b5-b968-3d657b3ce3d2,2046,2022-12-01
fe767025-7854-4577-8e30-62f2c7f44d2a,696,2022-11-07
c79eb231-30cf-4f79-9091-c98e11dfaf14,1209,2022-11-13
6f78ea7c-556c-4195-9979-160fa4462b11,653,2022-11-05
f352b613-4378-4e03-857b-a629a845a929,823,2022-10-27
5e7a8569-3e81-4fa3-b9a3-9ae536977fcc,1114,2022-10-25
160eef80-578b-4752-b70f-2a438ce92a6a,1655,2022-11-14
4dbc01d6-1ba2-4630-afa1-156e3338f97a,1984,2022-11-01
91aa7e68-d74b-4fc4-82d9-ccc69a50f418,2330,2022-11-29
ba41fdd6-bac9-45bf-85ed-154000a4f52b,1151,2022-11-30
02c776e2-3164-4373-a97a-b073523b803d,1461,2022-11-29
95e3389b-5af5-48e9-b34e-db00adb42c98,315,2022-11-19
247b6813-a6a6-4604-95d7-50c3a009c0ef,300,2022-11-16
2c5cd1fa-b563-4f4f-bca9-d30b2ae545ca,639,2022-10-22
4333862e-5dde-4f07-b743-cff40abbf6e7,1276,2022-10-30
bf119f27-3972-45a1-9cf5-93334e4df8ed,2309,2022-10-23
25af9450-8106-415a-a98b-27f1f9cb991f,2022,2022-12-02
f295d773-ea18-47a3-9b1c-1ff339cd2e64,1846,2022-11-07
27c0439c-41a2-4a55-b9bd-bd890fcfa48a,1585,2022-11-17
ed5f6658-fff8-45cc-9313-312e49bb7e55,1616,2022-10-22
ee5a3e6d-f8a4-47f9-b0dc-a6aa2c6ca4ef,259,2022-11-21
a12af837-bf71-49df-8ee8-e170d0aed06d,2078,2022-11-14
3c04bf7c-0455-49f5-a0a0-766d3b889a3a,385,2022-11-03
848c60c5-6d9d-4af4-9c4f-24cdcd800921,599,2022-11-15
c0504a4e-8df9-4408-b587-591c42115c45,1423,2022-12-03
94cf6d34-68d6-4571-b32e-56054c24f4b6,1403,2022-11-18
01a7e7ff-5e8f-4bab-8014-35b8a8500f33,1899,2022-11-28
0f372dc0-9316-4813-84fa-fef25a6ce9c4,1765,2022-11-10
c0333b5f-8138-4cce-9649-ab0a5c8b549a,2082,2022-11-21
88a23da6-c119-4758-a8cc-2a13d3bf893f,1475,2022-11-15
77321e4b-e90a-4f7f-b0ed-25625de24961,1513,2022-12-04
fb7742ac-8ff7-419f-8795-36e01a30238f,237,2022-10-21
ed63dc38-7029-42cb-bbd1-3db26dea84a0,696,2022-12-02
929b5a3f-3f50-4d07-b456-a0691454eb6a,1177,2022-12-03
368020ed-a090-4737-8039-24c99370b006,618,2022-12-03
23b276f1-b2cd-4e41-9f87-5c821f7e04f5,821,2022-11-27
8dd86ed4-9ce0-440f-8ece-de6060293e2d,814,2022-11-26
ba3909c1-8a21-4037-9149-4ece7271d072,652,2022-11-23
6ae2b789-3108-4d41-b25a-6f5552e539a5,249,2022-11-25
8596abfa-aa5e-40b1-99c4-6bd24078fff3,704,2022-11-26
7898de98-b460-4880-b51f-3263fdab68d6,1646,2022-11-05
e7284dff-3ccf-468e-9ff9-26423ed73513,2302,2022-11-17
070b0817-4d16-4b79-bd1a-26b393d86ac6,780,2022-11-24
1b4e5092-4671-43ee-ab55-45ffc0cc682c,222,2022-11-15
3fce189d-0a7c-4e3d-8ee1-a91946be5762,1426,2022-11-16
58f354d9-e70d-461a-9e05-68dbe58d3db8,981,2022-11-13
7ffe6ebd-3f47-47a6-aa30-6fea696c2ecf,2306,2022-10-27
4b222656-bfcd-450e-966f-f9a765d866db,352,2022-11-13
2da27f8a-736d-4fa9-9a63-ec74fe727e6a,507,2022-10-22
e3a4b9ed-4176-4409-8af8-eb6b57255902,2330,2022-12-03
057c7ab1-4daf-406e-9d4f-af94ff2a6059,552,2022-11-28
fe9f4dcc-1a54-484b-8585-871c4494ad88,594,2022-10-29
3e279a8c-a830-4efe-8d39-873474763256,2317,2022-11-02
60012edd-51b0-4173-8e69-7c034ee15c35,1071,2022-11-23
be6b4441-6b31-4583-8dea-dd0ff71a92fd,2149,2022-12-01
2d2cbeef-2752-4780-8d36-e4466ba745a5,1164,2022-11-27
bb1c7d38-fdd3-4369-8cdf-75970e6533f4,118,2022-11-25
3efaf9c6-612f-4728-bb7a-a32a277f6252,1662,2022-11-23
32c2bd8c-e13e-41c6-a398-f7237656d07c,2331,2022-11-09
aa92bef9-8a5a-4c90-b1d2-0ef3432e55d0,473,2022-10-28
f1c0dcec-3dcc-4bd4-9ecf-d6c02c104a73,1242,2022-11-24
fa1a017c-731c-4b68-a564-fd4165e227db,829,2022-11-26
3fbff1ec-d13b-4eb8-b503-bb83a1dc0707,1603,2022-11-05
96f1449f-31e1-4290-81a0-09f35ec7be5a,2347,2022-10-28
a52f02e2-233b-47a9-8726-909340b69a4c,842,2022-12-01
da85ee32-2feb-446b-be97-1b0638eaa4bd,820,2022-10-22
2a457d83-5857-41ec-a488-1c37505e0bdb,1786,2022-10-26
578b9593-47d0-484f-ba84-6cf9ee0a837f,1441,2022-11-04
f03d60b0-84e4-448d-b4cc-79178c3e6505,543,2022-11-11
56067497-7d19-420c-9529-cc96c6b9ab35,353,2022-11-08
0c0fb7f1-d75e-4ea6-a842-36356647cb08,283,2022-11-02
544558db-4ad8-4745-8de1-50789bb04fe9,2057,2022-10-23
103d6586-3662-4b43-9328-41d58182f25e,1667,2022-11-13
f1ed0dde-6839-4b38-8265-859348564210,2497,2022-11-22
ccf8eebc-781e-4a28-b917-2b08bd73069b,167,2022-11-24
b7900b4c-e8f6-43c9-bdf5-a2cbb15cce10,1011,2022-11-01
ab3cfb12-b351-45ff-8c7f-77a28e3c1426,1707,2022-11-22
58e0d99a-df59-48c2-824b-c1de674189b2,61,2022-10-27
7180eb4b-c6b5-48cf-bf34-23377d313776,66,2022-10-26
34a25107-4d0e-42c2-ac05-19f3a3a43111,1173,2022-11-24
5359b9d7-f67f-4665-bac5-699e57fea026,1910,2022-11-09
